id,rri_vel_min,rri_vel_max,rri_vel_mean,rri_vel_median,rri_vel_std,rri_vel_skew,rri_vel_kurtosis,rri_acc_min,rri_acc_max,rri_acc_mean,rri_acc_median,rri_acc_std,rri_acc_skew,rri_acc_kurtosis,nni_vel_min,nni_vel_max,nni_vel_mean,nni_vel_median,nni_vel_std,nni_vel_skew,nni_vel_kurtosis,nni_acc_min,nni_acc_max,nni_acc_mean,nni_acc_median,nni_acc_std,nni_acc_skew,nni_acc_kurtosis
475,-59,126,-0.23809523809523808,0.0,47.087052107670495,1.6361816658944268,3.632035747795778,-183,126,2.75,6.0,76.26468797273708,-1.1148263462250605,2.2492405311806056,-59.0,34.5,-0.23809523809523808,0.0,24.42827206722727,-0.9078682088651034,1.9200917194238092,-63.0,59.0,2.75,1.0,30.757754691853087,-0.25178859072476206,0.690803378578476
476,-53,69,-0.2644628099173554,0.0,22.765752273624127,0.47257414133486564,0.5585389508493508,-94,101,0.08333333333333333,0.0,36.566408640942,-0.12124813907491533,0.19113047133757366,-37.0,43.0,-0.2644628099173554,1.0,16.815924295659617,-0.034788843527905636,-0.4296845822638966,-70.0,66.0,-0.11666666666666667,0.0,25.552773972762356,-0.16926523448423042,-0.05016730618791465
477,-291,173,-2.186046511627907,0.0,113.88491597388455,-0.423942685493393,-0.31541342269397044,-302,310,9.238095238095237,2.0,192.07516434265779,0.034117464083535345,-1.2071888663523511,-145.5,84.0,-2.186046511627907,0.5,54.79952894042997,-1.0838940337278,1.2819095662836664,-229.5,186.0,2.9404761904761907,0.0,62.449706826329766,-1.263702045127863,7.4535124094577085
478,-132,67,-0.16,0.0,33.249912280586045,-2.138427573561896,11.406188042459974,-131,195,-0.08333333333333333,-0.5,53.974161827003265,1.4764763929097546,8.430023398383742,-34.5,67.0,-0.16,0.0,17.702236205255726,1.8206766494284388,9.225165766680789,-69.0,57.0,-0.08333333333333333,0.0,22.947324683825947,-0.3392705432370556,4.418677792726532
479,-104,187,0.3125,-3.0,87.8188889594062,0.8549465844032516,-0.4536693595369585,-270,269,2.6451612903225805,1.0,157.92879163029917,0.2854049625146409,-0.8620245506793363,-83.0,52.5,0.3125,1.0,32.41259960113082,-0.7454239998678082,0.10632066657278338,-135.5,106.0,-1.032258064516129,0.0,50.709291634418605,-0.6257472419136051,0.6448878101426634
480,-27,34,2.0,6.0,16.05978414134719,-0.3094560278055948,-0.3599780907174561,-33,30,-1.1666666666666667,-1.0,18.00644007176241,0.07822549297654109,-0.6742151769112419,-27.0,34.0,2.0,6.0,16.05978414134719,-0.3094560278055948,-0.3599780907174561,-33.0,30.0,-1.1666666666666667,-1.0,18.00644007176241,0.07822549297654109,-0.6742151769112419
481,-139,152,0.24705882352941178,0.0,72.63540817678663,0.102784298836353,-1.0913560236502762,-232,192,-2.2142857142857144,8.5,128.04113339724978,-0.03508004881076037,-1.2801541970998003,-60.5,65.5,1.2705882352941176,0.0,31.303197857062962,0.022411812493331424,-0.24004868714644845,-121.0,119.0,-0.5952380952380952,0.0,42.335754648162066,-0.01596482902746341,1.6028733307633027
482,-108,79,-0.26666666666666666,0.0,39.120094813047395,-0.39200027156984396,0.3541234466892509,-137,160,0.06818181818181818,5.5,63.15407432299266,-0.29575151572195413,0.3390627051259947,-44.0,52.0,-0.26666666666666666,-2.0,28.10321883861187,0.18212781590670366,-0.9846733299973454,-96.0,79.0,0.5568181818181818,0.0,38.46354600184363,-0.45859902012336445,0.5971043044981914
483,-4,7,0.20454545454545456,0.0,2.0973909091518474,0.6193405935585986,1.4707045650908213,-8,6,0.06976744186046512,0.0,3.0110538325849068,-0.2677470523963176,-0.02037901897623806,-4.0,7.0,0.20454545454545456,0.0,2.0973909091518474,0.6193405935585986,1.4707045650908213,-8.0,6.0,0.06976744186046512,0.0,3.0110538325849068,-0.2677470523963176,-0.02037901897623806
484,-10,7,-0.8611111111111112,-1.0,4.236931354363356,-0.013877383947821877,-0.7228237985160084,-12,8,-0.05714285714285714,0.0,4.193432239774458,-0.5539510561257899,0.6338453482700994,-10.0,7.0,-0.8611111111111112,-1.0,4.236931354363356,-0.013877383947821877,-0.7228237985160084,-12.0,8.0,-0.05714285714285714,0.0,4.193432239774458,-0.5539510561257899,0.6338453482700994
485,-3,3,-0.2608695652173913,0.0,1.3238795280654945,0.08551411324288548,-0.048944743880900976,-6,5,-0.044444444444444446,0.0,2.0884482664447703,-0.3300611719237742,0.4144673579211382,-3.0,3.0,-0.2608695652173913,0.0,1.3238795280654945,0.08551411324288548,-0.048944743880900976,-6.0,5.0,-0.044444444444444446,0.0,2.0884482664447703,-0.3300611719237742,0.4144673579211382
486,-7,6,0.0,0.0,3.3960761671866746,0.06550020685588644,-0.7284160361788907,-8,8,0.26666666666666666,0.5,3.6477043639029714,0.12235572285203573,0.07069370087857063,-7.0,6.0,0.0,0.0,3.3960761671866746,0.06550020685588644,-0.7284160361788907,-8.0,8.0,0.26666666666666666,0.5,3.6477043639029714,0.12235572285203573,0.07069370087857063
487,-29,32,0.033707865168539325,0.0,8.18319986063777,0.6049983664232496,9.956408355094158,-61,31,-0.03409090909090909,0.0,13.912244556121834,-2.0250351110637004,10.517464053747393,-29.0,32.0,0.033707865168539325,0.0,8.18319986063777,0.6049983664232496,9.956408355094158,-61.0,31.0,-0.03409090909090909,0.0,13.912244556121834,-2.0250351110637004,10.517464053747393
488,-6,8,0.6190476190476191,-1.0,4.018410014871435,0.3647285434570453,-0.8321201908804507,-12,8,-0.5,0.0,6.645140686008243,-0.34258411880770595,-1.0301353168224008,-6.0,8.0,0.6190476190476191,-1.0,4.018410014871435,0.3647285434570453,-0.8321201908804507,-12.0,8.0,-0.5,0.0,6.645140686008243,-0.34258411880770595,-1.0301353168224008
489,-4,3,-0.18181818181818182,0.5,2.461829819586655,-0.12795360487301646,-1.5063060902255636,-7,6,-0.047619047619047616,1.0,4.104585124908369,-0.1589201612516964,-1.1628082672805284,-4.0,3.0,-0.18181818181818182,0.5,2.461829819586655,-0.12795360487301646,-1.5063060902255636,-7.0,6.0,-0.047619047619047616,1.0,4.104585124908369,-0.1589201612516964,-1.1628082672805284
490,-10,9,-0.1,0.0,4.943594889832966,-0.1962213422846391,-0.6690998484265163,-17,10,0.043478260869565216,1.0,6.253081081986928,-0.5074150185143963,-0.4151371656697034,-10.0,9.0,-0.1,0.0,4.943594889832966,-0.1962213422846391,-0.6690998484265163,-17.0,10.0,0.043478260869565216,1.0,6.253081081986928,-0.5074150185143963,-0.4151371656697034
491,-13,17,0.8333333333333334,0.5,7.177951553594321,0.19582537431490052,-0.337568380794421,-21,13,0.3448275862068966,0.0,8.3635085856397,-0.6873971776085486,0.1675264691951548,-13.0,17.0,0.8333333333333334,0.5,7.177951553594321,0.19582537431490052,-0.337568380794421,-21.0,13.0,0.3448275862068966,0.0,8.3635085856397,-0.6873971776085486,0.1675264691951548
492,-5,5,0.1,0.0,2.758685344069926,0.06820912698062861,-0.8850078341187593,-8,8,0.06896551724137931,0.0,4.3254317248005805,-0.13859814449268948,-0.9649273286308491,-5.0,5.0,0.1,0.0,2.758685344069926,0.06820912698062861,-0.8850078341187593,-8.0,8.0,0.06896551724137931,0.0,4.3254317248005805,-0.13859814449268948,-0.9649273286308491
493,-200,210,-12.166666666666666,-2.5,95.7670273602129,0.15757493847521245,1.331045855454228,-206,315,-10.058823529411764,-4.0,139.6488769146727,0.8368606323206462,1.0934240288666754,-110.0,107.0,-2.7777777777777777,-2.5,63.01568950811383,0.055636287773189255,-0.13013212851915723,-178.5,217.0,-0.11764705882352941,0.0,85.91538886670797,0.6188353487330105,2.7533155930279167
494,-19,13,-0.9,-1.0,9.360039787713845,-0.25262788491590565,-1.0873887486645963,-22,26,0.5862068965517241,2.0,11.57743260886488,-0.028798346911440675,-0.3160826922068378,-19.0,13.0,-0.9,-1.0,9.360039787713845,-0.25262788491590565,-1.0873887486645963,-22.0,26.0,0.5862068965517241,2.0,11.57743260886488,-0.028798346911440675,-0.3160826922068378
495,-74,75,1.7567567567567568,1.0,29.679215890179037,-0.5215647997183404,1.2722714590643731,-149,86,0.2777777777777778,2.0,48.238461898667616,-0.8496783293481409,1.8813112057291201,-39.0,39.0,1.7567567567567568,0.5,20.64535918447184,0.03211913114695776,-0.761073604819849,-64.0,60.0,0.2777777777777778,0.25,29.986054959989183,-0.2665666518072192,0.021016529907652792
496,-205,240,-3.3448275862068964,-8.0,107.65761729471981,0.2898597655035085,-0.22427384147838447,-310,295,4.142857142857143,3.5,179.4947052320742,-0.31327300637088124,-0.8206057305185839,-64.0,85.0,-3.3448275862068964,-13.0,39.43577587317399,0.6136043757010204,-0.09477530541993051,-91.5,84.5,-1.125,0.0,42.21541429032414,0.11939946560433942,0.11893124752474549
497,-137,141,1.542857142857143,1.0,71.45312855174313,-0.21595074962155442,-0.9587100791541787,-278,186,1.3235294117647058,-19.0,118.83620522388901,0.004042824935762199,-0.7131275156626975,-43.0,47.0,-1.0857142857142856,-8.0,26.28645527819293,0.7990763196723764,-0.26814743459297397,-60.0,64.0,-1.3823529411764706,0.0,34.968396732670996,0.2118032208081161,-0.28170979569873156
498,-30,40,0.23076923076923078,-2.0,12.346036424076164,0.9590229949617581,4.422731591072594,-47,39,0.24,4.0,19.328907539399804,-0.40783190445899453,0.6093176596128993,-30.0,40.0,0.23076923076923078,-2.0,12.346036424076164,0.9590229949617581,4.422731591072594,-47.0,39.0,0.24,4.0,19.328907539399804,-0.40783190445899453,0.6093176596128993
499,-52,72,0.05,-2.0,27.088601065619976,0.8400633391293126,1.3855544011081,-124,74,-0.15384615384615385,1.0,43.411457656596205,-1.178715168307739,2.0513222489872707,-44.0,49.0,0.05,-2.0,19.08274828349633,0.49639304451110255,1.2316229263231961,-93.0,59.0,-0.15384615384615385,0.0,27.760762219873214,-1.3027190964904234,3.448488975161368
500,-21,30,-0.20689655172413793,-5.0,13.420079067110139,0.5362932350338812,-0.6439479218985888,-28,18,0.8214285714285714,4.0,11.658897639995565,-0.35322541812948016,-0.340542945403461,-21.0,30.0,-0.20689655172413793,-5.0,13.420079067110139,0.5362932350338812,-0.6439479218985888,-28.0,18.0,0.8214285714285714,4.0,11.658897639995565,-0.35322541812948016,-0.340542945403461
501,-74,72,0.3170731707317073,1.0,24.06391387990557,0.030835002924147557,3.86379092549874,-121,104,0.125,2.0,41.56686766138973,-0.8139345572722251,3.055117112778096,-51.0,56.0,0.3170731707317073,1.0,19.460458659022205,0.015031373944284858,2.488695265291143,-107.0,60.5,0.125,0.5,31.27539993390398,-0.9991457267726753,3.8143569332790093
502,-38,23,-0.7142857142857143,-3.0,11.841211327997051,-1.1700363622550511,4.521858952197919,-46,35,-0.1,2.0,18.040597492731134,-0.8600580477334148,1.8953851961902988,-38.0,23.0,-0.7142857142857143,-3.0,11.841211327997051,-1.1700363622550511,4.521858952197919,-46.0,35.0,-0.1,2.0,18.040597492731134,-0.8600580477334148,1.8953851961902988
503,-9,8,0.15217391304347827,1.0,3.5960928878396645,-0.3541121178972952,0.05947055190801942,-9,6,-0.044444444444444446,0.0,3.515909009291362,-0.19781364593077846,-0.5782060448006203,-9.0,8.0,0.15217391304347827,1.0,3.5960928878396645,-0.3541121178972952,0.05947055190801942,-9.0,6.0,-0.044444444444444446,0.0,3.515909009291362,-0.19781364593077846,-0.5782060448006203
504,-20,33,-0.14285714285714285,0.0,11.230627058494292,0.7046246652890836,1.8524850687112746,-40,34,-0.037037037037037035,-1.0,16.4655385613092,-0.09254681085629969,1.1284995361277987,-20.0,33.0,-0.14285714285714285,0.0,11.230627058494292,0.7046246652890836,1.8524850687112746,-40.0,34.0,-0.037037037037037035,-1.0,16.4655385613092,-0.09254681085629969,1.1284995361277987
505,-16,5,-0.10810810810810811,0.0,3.8353891862769554,-2.023725649119729,7.072302959991743,-17,16,-0.08333333333333333,0.0,5.228356748129788,-0.2916375581146585,4.168117987391026,-16.0,5.0,-0.10810810810810811,0.0,3.8353891862769554,-2.023725649119729,7.072302959991743,-17.0,16.0,-0.08333333333333333,0.0,5.228356748129788,-0.2916375581146585,4.168117987391026
506,-14,14,0.0,3.0,8.27526434623088,-0.5473538335502773,-0.8735622231341642,-19,28,0.16,0.0,12.950804350824443,0.4429363986226126,-0.5982012105501662,-14.0,14.0,0.0,3.0,8.27526434623088,-0.5473538335502773,-0.8735622231341642,-19.0,28.0,0.16,0.0,12.950804350824443,0.4429363986226126,-0.5982012105501662
507,-121,175,2.811320754716981,-43.0,96.23729818362317,0.6043720038968496,-1.2751914317686739,-268,253,-4.826923076923077,1.0,159.44385220519848,-0.04539847303193549,-1.1311908604543994,-89.0,117.0,4.679245283018868,24.5,53.80137029456865,-0.1822104419213117,-0.9122335553267718,-206.0,152.0,-2.25,0.0,81.45331274333012,-0.2716729786031433,-0.45876594810897897
508,-6,6,0.3333333333333333,0.0,2.7236812802367414,-0.03784738467732533,-0.18670181541834863,-7,6,0.0851063829787234,0.0,2.811697516309186,0.1053348542339075,0.1900067345363481,-6.0,6.0,0.3333333333333333,0.0,2.7236812802367414,-0.03784738467732533,-0.18670181541834863,-7.0,6.0,0.0851063829787234,0.0,2.811697516309186,0.1053348542339075,0.1900067345363481
509,-39,55,0.06896551724137931,0.0,13.392244649377057,1.5825236995452714,12.567194151367941,-94,55,-0.03571428571428571,-0.5,23.29756328516901,-1.8596566548091398,10.856078945409749,-39.0,55.0,0.06896551724137931,0.0,13.392244649377057,1.5825236995452714,12.567194151367941,-94.0,55.0,-0.03571428571428571,-0.5,23.29756328516901,-1.8596566548091398,10.856078945409749
510,-7,11,-0.125,-2.0,4.306844905900172,0.8413224054812686,0.8252436799792275,-10,14,-0.17391304347826086,0.0,5.314236231046527,0.5540545355873405,1.2314708101215528,-7.0,11.0,-0.125,-2.0,4.306844905900172,0.8413224054812686,0.8252436799792275,-10.0,14.0,-0.17391304347826086,0.0,5.314236231046527,0.5540545355873405,1.2314708101215528
511,-107,75,-2.1666666666666665,-3.0,31.37106434536322,-0.5304238604786052,4.56453777872548,-108,72,-3.103448275862069,3.0,37.42549248419758,-0.9346860130563053,1.9733448363273571,-41.0,75.0,1.4,-1.0,24.3347346471012,1.3428459676001925,2.8137424488813187,-88.0,72.0,0.5862068965517241,3.0,31.523820065580463,-0.5296371638401441,1.9834655380483412
512,-198,277,-1.2,-9.0,97.44434308876016,0.6037705944361615,0.9421739419506432,-341,317,4.0588235294117645,-3.5,159.69154759827322,-0.0628014129671942,-0.042377837193186885,-95.5,106.5,-1.2,-3.0,52.87446286752624,0.26666328251365096,-0.4082332614811084,-171.0,103.5,-3.338235294117647,0.0,65.64478799364683,-0.6454230686197955,0.6482016828963948
513,-14,23,0.03333333333333333,0.5,8.227302458711874,0.508894736196525,0.8969755673829067,-16,37,0.06896551724137931,0.0,11.39527168385065,1.2868092614724758,2.912322470405797,-14.0,23.0,0.03333333333333333,0.5,8.227302458711874,0.508894736196525,0.8969755673829067,-16.0,37.0,0.06896551724137931,0.0,11.39527168385065,1.2868092614724758,2.912322470405797
514,-126,127,2.3076923076923075,-6.0,61.402963174749765,0.11636669287162699,-0.5685869568802677,-230,229,-3.6578947368421053,5.5,105.04163301147953,-0.23066794109596442,-0.5607996238773207,-51.0,54.0,2.3076923076923075,6.5,30.009124793139218,0.18159659736974976,-0.8397314315451307,-105.0,79.0,-0.2236842105263158,0.0,39.88898401212048,-0.28428352051534767,0.669859083653197
515,-10,7,-0.13043478260869565,0.0,4.901802523989489,-0.42611118848339097,-0.8622430001625911,-12,15,-0.13636363636363635,0.5,7.636350752411312,0.31901377880833415,-0.77384733555132,-10.0,7.0,-0.13043478260869565,0.0,4.901802523989489,-0.42611118848339097,-0.8622430001625911,-12.0,15.0,-0.13636363636363635,0.5,7.636350752411312,0.31901377880833415,-0.77384733555132
516,-257,144,21.5,74.5,139.71822292808415,-1.3267589046941435,0.727757790069286,-401,374,8.727272727272727,24.0,226.6548437201777,0.03449726804596404,0.16769642835994514,-69.5,130.0,21.5,4.5,80.49251800351045,0.35454718668657625,-1.6225210995936434,-95.0,186.5,11.409090909090908,0.0,76.97785986302107,1.256844730959832,2.067303611943302
517,-143,74,-2.4754098360655736,0.0,32.570746873729625,-1.2720216266496727,6.138545861379981,-137,79,-2.55,2.5,44.70522094410245,-0.6044692719778527,0.7180704993251634,-46.0,57.0,-0.13114754098360656,0.0,21.27124460379635,0.2712214846476505,1.107950994889638,-72.0,96.5,-0.16666666666666666,0.0,31.216937311998485,0.402475907355521,0.9331766884480825
518,-100,126,0.0967741935483871,0.0,49.597281403123745,0.759985276630652,2.8394167926206935,-125,226,0.0,-0.5,86.59855856091131,1.3160483334452713,2.4784979253621366,-24.0,13.0,0.0967741935483871,1.0,9.053009955109506,-1.0515865721497364,1.949290415375419,-25.0,23.0,0.0,0.0,11.56093302522738,-0.17358939536707227,0.3040811738668996
519,-122,70,-2.227272727272727,0.0,31.202765167730792,-2.3048146815740127,12.11004456891164,-118,192,3.4285714285714284,1.0,50.90635660560617,2.0514784044310286,11.399212973039294,-26.0,10.0,-2.227272727272727,-1.5,9.792766125986487,-1.237566672909291,1.457659342004832,-22.0,14.0,-1.1428571428571428,0.0,9.339623730567062,-0.5664999018148321,0.21020529667034582
520,-16,16,1.3703703703703705,3.0,8.749277544452317,-0.02758737585728983,-0.7525507010378063,-20,32,-0.19230769230769232,-5.0,14.883599647314439,0.6628623568997088,-0.5517698705554559,-16.0,16.0,1.3703703703703705,3.0,8.749277544452317,-0.02758737585728983,-0.7525507010378063,-20.0,32.0,-0.19230769230769232,-5.0,14.883599647314439,0.6628623568997088,-0.5517698705554559
521,-8,11,2.238095238095238,2.0,5.458065242416601,-0.06350965807848162,-1.0404152005997793,-16,12,-0.7,-1.0,8.633472192881792,-0.10006496709625208,-1.1037853811666394,-8.0,11.0,2.238095238095238,2.0,5.458065242416601,-0.06350965807848162,-1.0404152005997793,-16.0,12.0,-0.7,-1.0,8.633472192881792,-0.10006496709625208,-1.1037853811666394
522,-194,254,-2.074074074074074,-4.0,136.64550597072082,0.4471411361040392,-0.9069914021984928,-416,395,-10.26923076923077,-19.5,243.0982612348032,0.24988841450854013,-0.9539957366713328,-119.5,78.5,-2.074074074074074,1.0,58.648677554718816,-0.7114722899833312,-0.10098833809076835,-174.0,159.5,-7.615384615384615,0.0,62.150672995923,-0.02941725215991033,2.843971939015256
523,-18,21,0.3333333333333333,1.0,7.764770870197437,0.03840319791060619,0.9380677804376245,-21,18,0.21875,0.0,9.740949066167907,-0.23712667205994195,-0.4878710804199353,-18.0,21.0,0.3333333333333333,1.0,7.764770870197437,0.03840319791060619,0.9380677804376245,-21.0,18.0,0.21875,0.0,9.740949066167907,-0.23712667205994195,-0.4878710804199353
524,-155,271,0.05,-1.5,104.46176585869009,1.3205415487363392,2.928422670152055,-271,426,0.47368421052631576,-3.0,163.9611635659333,1.173699092653335,2.771643326007234,-135.5,135.5,0.05,-1.5,85.56851671398528,-0.006472655299898748,-0.28665767469613845,-133.0,271.0,6.921052631578948,0.0,102.79959781021287,1.4814678110700898,3.209684345196298
525,-16,22,0.047619047619047616,-1.0,5.873473916902548,1.0519356900875803,3.359204773097586,-21,24,-0.03225806451612903,0.5,6.928126901157373,-0.06513502068952785,3.0938437895725897,-16.0,22.0,0.047619047619047616,-1.0,5.873473916902548,1.0519356900875803,3.359204773097586,-21.0,24.0,-0.03225806451612903,0.5,6.928126901157373,-0.06513502068952785,3.0938437895725897
526,-130,207,1.0526315789473684,-6.0,80.52426897983513,1.0521559332557822,0.9414681746776834,-313,322,2.125,-3.0,141.86024652965517,0.21867036539742984,0.5586153320764615,-86.0,55.0,1.0526315789473684,3.0,37.38132223289726,-0.5799639331807735,-0.3101651802338501,-134.5,134.5,-0.017857142857142856,0.0,55.24219108004927,-0.2035645092680493,0.4260973992477095
527,-239,523,35.8,1.5,188.81490054195052,1.952386500733201,6.316487120435984,-241,472,58.0,6.0,197.4044072456337,1.0261976722475459,2.2269886696273478,-119.0,287.0,35.8,1.5,141.68337156412454,1.1746693840547344,0.6002671791414977,-121.0,288.0,31.77777777777778,0.0,116.35696990057986,1.4464441640395727,2.7348417217242105
528,-45,22,-0.7692307692307693,1.0,9.937863633761477,-2.0809083994288518,9.934231713916418,-21,45,1.368421052631579,1.5,10.48917344702179,1.7508164103818722,7.811039355357725,-45.0,22.0,-0.7692307692307693,1.0,9.937863633761477,-2.0809083994288518,9.934231713916418,-21.0,45.0,1.368421052631579,1.5,10.48917344702179,1.7508164103818722,7.811039355357725
529,-4,4,-0.046511627906976744,0.0,1.745108652260628,-0.01009346361588637,-0.0461631219512193,-7,5,-0.07142857142857142,0.0,2.7971488719492013,-0.2109219018824375,-0.3508794796428165,-4.0,4.0,-0.046511627906976744,0.0,1.745108652260628,-0.01009346361588637,-0.0461631219512193,-7.0,5.0,-0.07142857142857142,0.0,2.7971488719492013,-0.2109219018824375,-0.3508794796428165
530,-33,106,2.1875,0.0,20.047423613731194,4.57803910487476,25.21920402966819,-106,29,-3.4516129032258065,0.0,21.059975798779096,-4.0577070342387485,19.96946237600654,-33.0,53.0,2.1875,0.0,14.855079504895764,2.2629256835783704,8.661755248802201,-86.0,29.0,-1.7419354838709677,0.0,16.98228045529709,-4.121205590992123,21.806279617418294
531,-24,17,0.07407407407407407,0.0,9.82119343337868,-0.48791913975868473,0.16914229813899784,-27,24,0.3076923076923077,0.0,12.444337606378992,-0.01880896977263106,-0.5212179848660852,-24.0,17.0,0.07407407407407407,0.0,9.82119343337868,-0.48791913975868473,0.16914229813899784,-27.0,24.0,0.3076923076923077,0.0,12.444337606378992,-0.01880896977263106,-0.5212179848660852
532,-41,41,0.008620689655172414,0.0,9.518399289664275,-0.6228714503159031,10.646310647369246,-62,62,0.008695652173913044,0.0,16.52085107412985,-0.5388662680758819,8.245145442949548,-41.0,41.0,0.008620689655172414,0.0,9.518399289664275,-0.6228714503159031,10.646310647369246,-62.0,62.0,0.008695652173913044,0.0,16.52085107412985,-0.5388662680758819,8.245145442949548
533,-90,102,0.8055555555555556,-1.0,50.985611104335504,0.09025387387122254,-0.4329917694837646,-109,191,2.342857142857143,-16.0,86.2789398531581,0.6237968938893133,-0.8495861968229068,-47.0,35.5,-1.5555555555555556,0.0,21.492117418046806,-0.2959800416216025,-0.42449472986428427,-58.0,82.5,-0.08571428571428572,0.0,30.995133800771548,0.58499181293587,0.5567676422196022
534,-46,48,0.27586206896551724,0.0,30.899487457288874,0.026515558865787634,-1.2771633905967312,-91,90,-3.2142857142857144,-6.5,54.85628168415756,0.007584026048900009,-1.0562346234666782,-46.0,48.0,0.27586206896551724,0.0,30.899487457288874,0.026515558865787634,-1.2771633905967312,-91.0,90.0,-3.2142857142857144,-6.5,54.85628168415756,0.007584026048900009,-1.0562346234666782
535,-31,53,-0.08196721311475409,0.0,8.554326550479614,3.2608889765507376,27.43805174356494,-62,53,0.016666666666666666,0.0,12.380262677132594,-0.6107512959816461,15.846967343029133,-31.0,22.0,-0.08196721311475409,0.0,6.414294146584415,-0.5789013349946008,12.335837312008765,-34.0,31.0,0.016666666666666666,0.0,8.255438200786534,-0.15656863237667787,7.725556008554451
536,-128,142,-2.9375,1.5,67.74617594254829,0.2389077096587418,0.1605954824823299,-211,246,-3.7096774193548385,4.0,112.83267657565251,0.3551662695378994,-0.0780189600978356,-68.0,53.0,0.59375,4.0,34.02215537633695,-0.6798392781379555,0.14265762151277395,-104.0,119.5,-0.06451612903225806,0.0,47.3366915361794,0.40524319070899467,1.4549581560149498
537,-111,136,1.7428571428571429,0.0,61.94226099747241,0.4160921533176783,0.528667340647075,-247,205,-2.9411764705882355,0.0,115.5038871644116,-0.1648712553887149,0.47594629175842673,-44.0,36.0,1.7428571428571429,1.0,23.464106326776772,-0.30556006441904526,-0.42113294877290386,-52.0,80.0,0.6764705882352942,0.0,33.64495602543796,0.8267167247512589,1.0375365686497413
538,-13,10,-2.9411764705882355,-4.0,5.899900298260282,0.3824042623587277,0.1461416218431646,-9,13,-0.125,-1.5,6.323237567364786,0.5210285071865915,-0.5435164807287518,-13.0,10.0,-2.9411764705882355,-4.0,5.899900298260282,0.3824042623587277,0.1461416218431646,-9.0,13.0,-0.125,-1.5,6.323237567364786,0.5210285071865915,-0.5435164807287518
539,-8,6,-0.08333333333333333,0.0,3.055440113259346,-0.3874128096230073,0.46989949802024444,-11,7,-0.14285714285714285,0.0,4.589904889075187,-0.4716146106859433,-0.4367804704610738,-8.0,6.0,-0.08333333333333333,0.0,3.055440113259346,-0.3874128096230073,0.46989949802024444,-11.0,7.0,-0.14285714285714285,0.0,4.589904889075187,-0.4716146106859433,-0.4367804704610738
540,-54,76,-2.45,-3.0,28.19569769346119,0.758879733137708,2.613944331015155,-127,130,0.0,4.0,48.215949412800924,-0.011127477011957375,4.457825463549831,-54.0,76.0,-2.45,-3.0,28.19569769346119,0.758879733137708,2.613944331015155,-127.0,130.0,0.0,4.0,48.215949412800924,-0.011127477011957375,4.457825463549831
541,-14,6,-0.26865671641791045,1.0,4.132583349183248,-0.8555422699320927,0.7790899602283785,-12,10,-0.015151515151515152,-1.0,5.021469059463727,0.2941465423694018,-0.2854213255190827,-14.0,6.0,-0.26865671641791045,1.0,4.132583349183248,-0.8555422699320927,0.7790899602283785,-12.0,10.0,-0.015151515151515152,-1.0,5.021469059463727,0.2941465423694018,-0.2854213255190827
542,-8,74,3.129032258064516,-1.0,15.810844243712122,3.674745941226292,14.644686591339418,-80,74,-1.3666666666666667,1.0,22.687507322439526,-0.38166408511518224,8.415634064018255,-8.0,42.0,3.129032258064516,0.0,11.971471464789031,2.310542582319093,4.918616565877974,-42.0,34.0,-1.3666666666666667,1.0,14.344248717321092,-1.0686771827955606,3.87725792326971
543,-147,178,-0.34375,-0.5,66.07649983651648,0.5004023165002303,1.696651617905935,-289,210,7.0,10.0,102.1789280298699,-0.48420657454492055,1.8877590683505616,-70.0,38.5,-4.84375,0.5,29.283496811068705,-0.6565460439178139,-0.07542895235644087,-90.0,103.5,-0.5483870967741935,0.0,38.48578846767329,0.2503495747641973,2.0131073799207817
544,-16,22,1.0,1.0,8.086075400626399,0.2979239216506722,0.7078585467128029,-24,22,-0.19230769230769232,-2.0,10.400073964234027,-0.011047937489554007,0.12459659670463985,-16.0,22.0,1.0,1.0,8.086075400626399,0.2979239216506722,0.7078585467128029,-24.0,22.0,-0.19230769230769232,-2.0,10.400073964234027,-0.011047937489554007,0.12459659670463985
545,-21,9,-0.4482758620689655,1.0,7.124335592563561,-1.4322342134096078,2.333218706691565,-26,21,0.14285714285714285,-0.5,11.24381076073768,-0.30795272951155245,0.1801396196215661,-21.0,9.0,-0.4482758620689655,1.0,7.124335592563561,-1.4322342134096078,2.333218706691565,-26.0,21.0,0.14285714285714285,-0.5,11.24381076073768,-0.30795272951155245,0.1801396196215661
546,-14,11,0.0,1.5,6.939896408604538,-0.36923845359637464,-0.8694272639278249,-17,16,0.2702702702702703,-1.0,8.133089643373369,0.20689958595851257,-0.34671747496079774,-14.0,11.0,0.0,1.5,6.939896408604538,-0.36923845359637464,-0.8694272639278249,-17.0,16.0,0.2702702702702703,-1.0,8.133089643373369,0.20689958595851257,-0.34671747496079774
547,-44,34,-0.2,1.0,18.80519327520053,-0.40670894295208787,-0.05974475671585955,-72,30,-0.47058823529411764,-1.5,23.162450404359273,-0.9126981646491235,1.252247623118628,-44.0,34.0,-0.2,1.0,18.80519327520053,-0.40670894295208787,-0.05974475671585955,-72.0,30.0,-0.47058823529411764,-1.5,23.162450404359273,-0.9126981646491235,1.252247623118628
