id,nni_counter,nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,nni_diff_mean,nni_diff_min,nni_diff_max,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,sd1,sd2,sd_ratio
1554,19.0,389.42105263157896,93.0,898.0,210.85667497081013,66.815144766147,645.1612903225806,132.88107886204668,201.88888888888889,1.0,805.0,220.19822276744543,277.19928651503494,195.4550915439593,13.0,72.22222222222221,13.0,72.22222222222221,195.25973521832623,230.30690741907472,1.1794900119144436
1555,21.0,336.3333333333333,270.0,577.0,191.00894002895572,103.98613518197574,222.22222222222223,41.79779688806049,112.95,0.0,302.0,107.15238370345912,168.39373503785703,128.13951073157068,9.0,45.0,10.0,50.0,119.04122710221026,92.49580395888238,0.7770064725514325
1556,31.0,244.1290322580645,205.0,268.0,246.7926226896322,223.88059701492537,292.6829268292683,16.64006534746873,8.5,0.0,20.0,15.540789202362218,10.326341720732145,5.963972293466946,0.0,0.0,0.0,0.0,7.281674105436041,20.334439860602117,2.792550115010187
1557,34.0,224.05882352941177,183.0,355.0,271.7006738613186,169.01408450704224,327.8688524590164,28.960273330318703,17.060606060606062,0.0,172.0,31.931689566541497,42.09621015116336,39.080797229857176,3.0,9.090909090909092,6.0,18.181818181818183,29.763114339843728,33.83206785620703,1.1367112819546648
1558,19.0,331.89473684210526,261.0,856.0,204.7159362580935,70.09345794392523,229.88505747126436,47.36325495651915,127.88888888888889,0.0,575.0,177.98623378004459,264.53985207021896,238.28600928762523,4.0,22.22222222222222,4.0,22.22222222222222,187.05765929582932,167.03834482529842,0.8929778414533104
1559,18.0,402.5,198.0,841.0,172.26420583859823,71.3436385255648,303.030303030303,69.07282372341024,171.0,1.0,522.0,161.20438251231406,229.30342087184266,157.47301356105433,13.0,76.47058823529412,15.0,88.23529411764706,161.56348982884325,147.25090984380023,0.9114120399342361
1560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1561,28.0,269.0,252.0,290.0,223.28361256690224,206.89655172413794,238.0952380952381,7.3507508366746,5.851851851851852,0.0,15.0,8.935986339059156,7.252075054258097,4.365103785035478,0.0,0.0,0.0,0.0,5.075290473283575,10.72962387655019,2.1140905989580565
1562,24.0,304.4583333333333,233.0,724.0,215.34417322945993,82.87292817679558,257.51072961373393,49.28633041805577,92.69565217391305,0.0,487.0,122.73370932957702,172.63104663086986,148.90614334436205,8.0,34.78260869565217,10.0,43.47826086956522,122.03289866010526,122.57996117191165,1.0044829100825516
1563,25.0,277.36,260.0,291.0,216.57274347943522,206.18556701030928,230.76923076923077,7.507139312963179,7.291666666666667,0.0,16.0,9.525754563287887,8.551315688243536,4.563362286989587,0.0,0.0,0.0,0.0,5.977315334756157,11.162273700580302,1.8674393227466666
1564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1565,26.0,615.8461538461538,271.0,1336.0,111.51918222412313,44.91017964071856,221.4022140221402,43.947566206832555,254.2,2.0,1065.0,229.89992471641958,357.260633151765,256.2093870255342,21.0,84.0,21.0,84.0,252.39146419797953,192.36709489930962,0.7621774987937551
1566,61.0,267.5081967213115,208.0,464.0,235.92584302482047,129.31034482758622,288.46153846153845,49.56598255390202,50.31666666666667,0.0,138.0,64.6051140779685,73.57773666900425,54.13651659812009,24.0,40.0,29.0,48.333333333333336,52.026193990249865,74.6398491647279,1.4346590330769924
1567,17.0,425.05882352941177,49.0,661.0,216.08463591306332,90.77155824508321,1224.4897959183672,267.2460215353141,219.25,0.0,453.0,176.04597076766458,258.5171657743447,141.4611843109857,14.0,87.5,14.0,87.5,182.47037430772153,159.52017897432287,0.8742250876589149
1568,20.0,341.35,275.0,596.0,182.64815294501904,100.67114093959732,218.1818181818182,30.659153745404357,49.78947368421053,3.0,254.0,82.36266080413408,75.62789794360557,58.486065716894785,6.0,31.57894736842105,15.0,78.94736842105263,53.43035957299673,102.87404557067617,1.925385612090619
1569,22.0,330.77272727272725,200.0,571.0,195.35422299004713,105.07880910683012,300.0,47.078984974751975,110.47619047619048,0.0,295.0,106.81400470786404,165.34782962562514,126.06213509520575,10.0,47.61904761904761,10.0,47.61904761904761,116.71263428724231,88.9160856919859,0.7618377070742305
1570,29.0,238.89655172413794,203.0,411.0,264.0412663240979,145.98540145985402,295.5665024630542,47.50484704726191,56.857142857142854,0.0,200.0,67.29802842982751,100.64967532415166,84.57594189301084,8.0,28.57142857142857,9.0,32.142857142857146,71.17005002392624,62.7636886443499,0.8818834414651914
1571,24.0,320.125,283.0,506.0,191.66837580903916,118.57707509881423,212.01413427561837,25.198732369085334,30.130434782608695,0.0,223.0,56.72075956135805,62.62274902662909,56.1315859450939,4.0,17.391304347826086,5.0,21.73913043478261,44.036953892481534,61.14343667779286,1.3884574493294355
1572,34.0,218.55882352941177,209.0,241.0,274.7491718598789,248.96265560165975,287.08133971291863,7.796920384567323,3.0303030303030303,0.0,10.0,6.46290663790981,3.884701930767545,2.4683603931158493,0.0,0.0,0.0,0.0,2.698331287210151,7.775488315799059,2.8815914312131277
1573,34.0,228.14705882352942,201.0,440.0,266.77281937019234,136.36363636363637,298.5074626865672,23.784915775695083,15.818181818181818,0.0,222.0,37.71434286520197,54.30609095811919,52.756785431742415,2.0,6.0606060606060606,3.0,9.090909090909092,38.39731156413864,36.69541822909591,0.9556767579365576
1574,26.0,282.2692307692308,278.0,285.0,212.57217737264546,210.52631578947367,215.8273381294964,1.4239595842768673,1.24,0.0,3.0,1.888018904729342,1.50996688705415,0.879393730551528,0.0,0.0,0.0,0.0,1.058300524425836,2.341964986928714,2.212948905226433
1575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1576,29.0,254.3448275862069,240.0,271.0,236.17753617555385,221.4022140221402,250.0,8.212751345285312,4.25,0.0,10.0,8.901347659078555,5.137397896100432,2.939198681424733,0.0,0.0,0.0,0.0,3.6283851189514835,11.714367377764132,3.2285347320433573
1577,23.0,319.17391304347825,306.0,330.0,188.05670032902486,181.8181818181818,196.07843137254903,3.7702759102119203,4.454545454545454,0.0,10.0,6.322055001867693,5.477225575051661,3.262007455646391,0.0,0.0,0.0,0.0,3.8596235846097775,7.915880053714391,2.050946129896943
1578,33.0,286.3333333333333,206.0,366.0,215.0304049662474,163.9344262295082,291.2621359223301,36.2701283356894,49.8125,0.0,158.0,45.776404038179614,77.6780213445219,60.557324215399674,14.0,43.75,14.0,43.75,54.9266378624707,28.37138605840398,0.5165323632122235
1579,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1580,12.0,607.0,189.0,1225.0,128.46912260410593,48.97959183673469,317.46031746031747,74.82206849242704,324.09090909090907,73.0,741.0,311.6688219014769,375.6259019048316,199.16297574873425,11.0,100.0,11.0,100.0,265.59043844185265,348.6884991242006,1.3128804680238557
1581,27.0,263.6296296296296,226.0,495.0,232.19141569125642,121.21212121212122,265.4867256637168,26.732646651390436,28.115384615384617,1.0,247.0,48.8271268772628,68.97463301823359,64.23166005830889,3.0,11.538461538461538,4.0,15.384615384615385,48.77181654149655,48.21473325611767,0.9885777622224734
1582,43.0,363.69767441860466,198.0,1163.0,212.7614681208354,51.59071367153912,303.030303030303,86.98392693625283,199.61904761904762,0.0,962.0,232.52839405561193,294.2401837178017,218.7904613318473,27.0,64.28571428571429,29.0,69.04761904761905,208.04000302139696,253.50275841906947,1.218528911446885
1583,29.0,249.86206896551724,230.0,270.0,240.61275028117487,222.22222222222223,260.8695652173913,10.941011726366437,10.0,0.0,26.0,11.369521091594699,12.044560123617158,6.8367200279622935,0.0,0.0,2.0,7.142857142857142,8.491442270706118,13.184425722520228,1.5526721259124638
1584,28.0,547.4642857142857,141.0,1024.0,141.47895291064455,58.59375,425.531914893617,91.22810900980848,226.2962962962963,1.0,834.0,236.3355245381662,296.59774480299444,195.38183814792686,23.0,85.18518518518519,24.0,88.88888888888889,209.49987477529476,247.84572505765615,1.1830351942858695
1585,18.0,406.1666666666667,245.0,1022.0,186.02898515588925,58.708414872798436,244.89795918367346,65.5677476364095,154.94117647058823,1.0,769.0,261.81701063686353,285.8086566836178,247.5576878699779,7.0,41.17647058823529,7.0,41.17647058823529,202.0958524166536,305.79207943920136,1.5131041819144366
1586,30.0,252.7,238.0,300.0,237.91601326097992,200.0,252.10084033613447,10.490127593525653,4.9655172413793105,0.0,32.0,12.017659419830238,7.556682359068831,5.797060576710344,0.0,0.0,1.0,3.4482758620689653,5.125070690617717,13.23122814916722,2.5816674438050495
1587,31.0,244.80645161290323,221.0,256.0,245.55810940203324,234.375,271.49321266968326,11.131368178963562,2.9,0.0,8.0,10.609490577901497,3.5166271719741156,2.0231419743250503,0.0,0.0,0.0,0.0,2.403816410072394,14.213940731236749,5.913072509064316
1588,28.0,274.0357142857143,230.0,515.0,223.1816204220129,116.50485436893204,260.8695652173913,25.0765129301296,26.88888888888889,0.0,281.0,49.74638058142905,72.74562478888971,68.88135470242311,3.0,11.11111111111111,4.0,14.814814814814813,51.424815603052544,47.2256788858319,0.9183441560659404
1589,33.0,241.54545454545453,223.0,256.0,248.60019422911898,234.375,269.05829596412553,7.20713328184096,3.6875,0.0,8.0,6.910548590248232,4.257346591481601,2.1618018171826465,0.0,0.0,0.0,0.0,2.970887388475033,8.672761778983672,2.9192495860421794
1590,45.0,344.9111111111111,305.0,397.0,174.9988499684611,151.13350125944584,196.72131147540983,13.597594769613792,15.659090909090908,1.0,43.0,27.07466294780738,18.76590234731842,10.461320077264878,0.0,0.0,11.0,25.0,13.267307034602508,35.26954575037814,2.6583801564546237
1591,32.0,231.125,189.0,352.0,263.30312902705737,170.45454545454547,317.46031746031747,27.740484597336543,17.451612903225808,0.0,129.0,32.37556824759743,35.833395848907706,31.81387402761822,3.0,9.67741935483871,5.0,16.129032258064516,25.337205556884953,38.037647706977424,1.5012566252256394
1592,65.0,238.01538461538462,219.0,267.0,252.8011202721303,224.7191011235955,273.972602739726,13.369625528131303,3.03125,0.0,12.0,12.975327919377783,3.9370039370059056,2.532134741518774,0.0,0.0,0.0,0.0,2.7767695652952553,18.011484509022292,6.486488736456287
1593,31.0,244.2258064516129,100.0,387.0,269.67348778810236,155.03875968992247,600.0,99.37456799669035,75.3,2.0,287.0,66.39613928405745,105.29688187849312,74.86085943844132,15.0,50.0,16.0,53.333333333333336,74.40848592585242,53.01027678143591,0.7124224625973483
1594,16.0,411.3125,336.0,848.0,157.71949806225086,70.75471698113208,178.57142857142858,35.27675122151494,89.66666666666667,0.0,427.0,150.38249842762067,169.69168119464982,149.1229917439516,5.0,33.33333333333333,5.0,33.33333333333333,119.98857353005651,173.64642236452784,1.447191322105603
1595,17.0,438.47058823529414,210.0,723.0,151.60317403074419,82.98755186721992,285.7142857142857,54.24767366164816,151.75,1.0,513.0,140.39903741081116,236.2779084044888,187.04491439223895,10.0,62.5,10.0,62.5,167.07368789698754,106.41219238179428,0.636917720086509
1596,26.0,286.2307692307692,240.0,315.0,210.5806625319401,190.47619047619048,250.0,15.029388048174521,12.08,1.0,33.0,19.058452596803743,15.051910177781423,9.164787686211467,0.0,0.0,5.0,20.0,10.640902217387396,23.682162063460336,2.2255783936030653
1597,29.0,256.41379310344826,240.0,271.0,234.27853898030816,221.4022140221402,250.0,8.294720699229936,7.178571428571429,0.0,19.0,9.025825017214732,8.938280435456091,5.423225577216539,0.0,0.0,0.0,0.0,6.305721001355733,10.797622328975192,1.7123533259168457
1598,30.0,247.1,222.0,474.0,247.01172528140958,126.58227848101266,270.27027027027026,24.902954980597055,19.413793103448278,0.0,235.0,43.92419017760738,59.61225284834631,57.360088937829104,2.0,6.896551724137931,2.0,6.896551724137931,42.146296929001785,45.4101535472443,1.0774411242757744
1599,20.0,354.55,160.0,1960.0,231.49539149623175,30.612244897959183,375.0,76.81952010107838,249.89473684210526,2.0,1744.0,389.55122290034967,553.2000685009662,507.0654017357395,11.0,57.89473684210527,11.0,57.89473684210527,390.9879170083615,384.29039544755864,0.9828702594902451
1600,13.0,478.0769230769231,24.0,811.0,330.15671949476086,73.98273736128236,2500.0,661.1403354614811,247.91666666666666,47.0,787.0,224.98757800467618,319.8198711775114,211.02884694378693,11.0,91.66666666666666,12.0,100.0,226.07154564429376,141.89534239870048,0.6276567977376591
1601,19.0,378.5263157894737,209.0,793.0,180.54017168591668,75.66204287515762,287.08133971291863,62.46146756581301,129.44444444444446,11.0,445.0,151.30923759016486,190.80676670973233,144.24742722640812,9.0,50.0,14.0,77.77777777777779,134.81180297815996,159.83172092030316,1.1855914496314282
1602,23.0,298.82608695652175,288.0,312.0,200.85238055976097,192.30769230769232,208.33333333333334,3.7400210138159378,5.545454545454546,0.0,13.0,5.573086087398024,6.410219114110617,3.291074115113306,0.0,0.0,0.0,0.0,4.521299454839347,6.243674484979197,1.3809469041685165
1603,62.0,254.51612903225808,226.0,392.0,239.31542857808324,153.0612244897959,265.4867256637168,25.357550894040163,22.114754098360656,0.0,152.0,36.82824198520454,46.305648842815046,41.021172728505185,10.0,16.39344262295082,12.0,19.672131147540984,32.742297550898634,40.41694148285186,1.23439540001806
1604,19.0,360.1578947368421,260.0,682.0,181.33697053813685,87.97653958944281,230.76923076923077,48.20317430032514,147.33333333333334,3.0,422.0,120.00752900357485,195.03503958690771,131.49994408408563,11.0,61.111111111111114,13.0,72.22222222222221,137.75259626510774,94.78308569219158,0.6880675084321427
1605,30.0,231.56666666666666,161.0,409.0,267.7820302805182,146.69926650366747,372.67080745341616,46.542967009213484,54.86206896551724,1.0,200.0,47.01260530401675,73.34636770265051,49.54271183096967,15.0,51.724137931034484,17.0,58.620689655172406,51.85669221945153,40.92266712836456,0.7891491990114711
1606,13.0,535.2307692307693,221.0,916.0,140.18505306929805,65.50218340611353,271.49321266968326,69.42928071626483,277.8333333333333,4.0,695.0,254.70347263898654,349.7725451394568,221.9323538760622,10.0,83.33333333333334,10.0,83.33333333333334,244.70063910373787,229.9018510388968,0.9395228875615348
1607,19.0,392.7894736842105,217.0,704.0,173.91099741418336,85.22727272727273,276.49769585253455,61.366524970715695,179.61111111111111,10.0,387.0,150.2696017708647,214.4026585656064,120.47706097935084,15.0,83.33333333333334,17.0,94.44444444444444,151.17989141384257,140.90944141189527,0.9320647084351134
1608,28.0,258.82142857142856,249.0,269.0,231.9384491499259,223.04832713754647,240.96385542168676,5.3300522882785355,2.3703703703703702,0.0,6.0,5.9631806789266255,2.943920288775949,1.779112746635852,0.0,0.0,0.0,0.0,2.0757268546966006,8.128174171578246,3.915820693453573
1609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1610,22.0,362.54545454545456,285.0,690.0,170.0987696500169,86.95652173913044,210.52631578947367,23.48098674086416,56.333333333333336,4.0,321.0,78.05902972246146,104.72935641565881,90.46841069308853,6.0,28.57142857142857,11.0,52.38095238095239,74.04319386562906,81.64546441420018,1.1026734552046396
1611,31.0,249.48387096774192,204.0,420.0,248.09855549195296,142.85714285714286,294.11764705882354,36.45814977160438,31.733333333333334,1.0,203.0,54.54164828687764,72.21911104409968,65.98272152791127,4.0,13.333333333333334,4.0,13.333333333333334,51.066275020256214,57.67377605501866,1.1293906992852225
1612,22.0,334.40909090909093,303.0,615.0,186.84257249891326,97.5609756097561,198.01980198019803,28.833817660016226,60.80952380952381,1.0,309.0,90.20434953661977,133.69884424474637,122.01008935642129,4.0,19.047619047619047,4.0,19.047619047619047,94.53930543487635,85.28680438536533,0.9021306428373896
1613,12.0,542.4166666666666,205.0,1206.0,135.2864324500097,49.75124378109453,292.6829268292683,66.32464915810702,265.8181818181818,6.0,628.0,261.7891095496294,333.62526610228156,211.45014456453708,8.0,72.72727272727273,9.0,81.81818181818183,235.9018215730595,284.9222309437268,1.2078000459843228
1614,28.0,284.75,192.0,499.0,222.32060776630343,120.24048096192385,312.5,44.503512628879704,58.22222222222222,3.0,303.0,79.40362199034239,94.92531177096451,76.40143642091742,9.0,33.33333333333333,13.0,48.148148148148145,66.77606250749955,79.41885973247874,1.1893312775601181
1615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1616,23.0,322.69565217391306,312.0,336.0,186.00133415681628,178.57142857142858,192.30769230769232,3.6103703810064287,3.3636363636363638,0.0,10.0,6.320491800547685,4.327501903786147,2.786796326650688,0.0,0.0,0.0,0.0,3.043079127875645,8.252222340298333,2.7118001187366954
1617,14.0,419.7142857142857,271.0,908.0,161.609349499983,66.07929515418502,221.4022140221402,51.25240909199534,136.0,0.0,427.0,176.90172350833606,190.40765983299337,138.7047223421034,9.0,69.23076923076923,9.0,69.23076923076923,133.6327210753857,202.23169090113876,1.5133396167773505
1618,29.0,240.9655172413793,232.0,252.0,249.14796677082825,238.0952380952381,258.62068965517244,6.2063613665508335,2.5357142857142856,0.0,8.0,6.02069501576906,3.375330671631617,2.2686615871093236,0.0,0.0,0.0,0.0,2.383376741910005,8.14485407844632,3.4173590499667066
1619,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1620,37.0,244.24324324324326,236.0,249.0,245.7024921272538,240.96385542168676,254.23728813559322,3.416566968183843,1.7222222222222223,0.0,5.0,3.3615919294733416,2.173067468400883,1.3440049130673617,0.0,0.0,0.0,0.0,1.5239851915939113,4.331552340560178,2.8422535628642676
1621,20.0,269.0,245.0,282.0,223.33084477807665,212.7659574468085,244.89795918367346,8.34848269500681,5.315789473684211,0.0,14.0,9.591663046625438,6.517183763753046,3.8737382401520595,0.0,0.0,0.0,0.0,4.553772293962793,11.40029644363558,2.5034840803853173
1622,26.0,284.7307692307692,268.0,306.0,210.9921080355948,196.07843137254903,223.88059701492537,7.611772789249103,7.96,0.0,19.0,10.382900143245884,9.889388252060893,5.989435143094324,0.0,0.0,0.0,0.0,6.937665313345692,12.11821769073324,1.7467284948759263
1623,44.0,312.47727272727275,211.0,515.0,203.88876635773056,116.50485436893204,284.3601895734597,48.776826407751045,87.67441860465117,0.0,282.0,79.52196965307944,115.66652145736255,76.33782091099827,24.0,55.81395348837209,29.0,67.44186046511628,81.78728560438512,75.75213273463211,0.9262091555532755
1624,22.0,331.45454545454544,320.0,343.0,181.09968445753898,174.9271137026239,187.5,3.888960121162692,10.571428571428571,2.0,18.0,7.089410431040106,11.795883059053152,5.362568680878862,0.0,0.0,0.0,0.0,8.338501798578564,5.369984608346432,0.6439987347921224
1625,23.0,313.9130434782609,104.0,468.0,207.71434302950914,128.2051282051282,576.9230769230769,86.4307533122143,76.0909090909091,1.0,357.0,73.98520309277959,122.20139859339507,97.87110526990715,9.0,40.909090909090914,9.0,40.909090909090914,86.26384186449813,49.74239424398436,0.5766308706968897
1626,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1627,26.0,276.1923076923077,89.0,504.0,236.19816965276266,119.04761904761905,674.1573033707865,96.35740594237842,66.04,0.0,253.0,70.16096876798052,94.41504117459252,68.86670700224698,12.0,48.0,17.0,68.0,66.76136607350091,71.21003300097536,1.066635348991761
1628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1629,22.0,325.1818181818182,204.0,707.0,209.18282960832985,84.86562942008487,294.11764705882354,64.20194100642486,116.38095238095238,1.0,473.0,135.5186286135552,173.61122412694735,132.00813466998017,11.0,52.38095238095239,12.0,57.14285714285714,122.76159998484464,144.45155485726096,1.1766835466065448
1630,11.0,675.8181818181819,245.0,1573.0,118.3441018597613,38.14367450731087,244.89795918367346,64.47765374785713,581.4,234.0,1328.0,396.1052431316249,671.5620596787761,354.2905900842164,10.0,100.0,10.0,100.0,474.36639847274165,288.876236475069,0.6089728054202992
1631,39.0,397.87179487179486,143.0,827.0,176.53748362483086,72.55139056831922,419.5804195804196,76.04755465868627,171.92105263157896,3.0,564.0,155.86231769825764,230.49118033132268,155.58388396686004,29.0,76.31578947368422,32.0,84.21052631578947,162.92320238488517,144.23043586153673,0.8852663939222777
1632,26.0,270.65384615384613,216.0,592.0,228.79211702827135,101.35135135135135,277.77777777777777,30.71996464684447,41.92,0.0,376.0,68.04289371135964,101.49128041363947,94.33535922441807,3.0,12.0,7.0,28.000000000000004,71.76461523620118,63.69349103322881,0.8875333731476491
1633,29.0,273.8965517241379,237.0,484.0,224.42798349757615,123.96694214876032,253.16455696202533,29.265629214044704,34.035714285714285,0.0,247.0,53.10121388684215,76.33034408786213,69.57568867806093,5.0,17.857142857142858,5.0,17.857142857142858,53.97199647095913,51.868867968037584,0.9610329681976248
1634,21.0,351.23809523809524,311.0,935.0,180.55465698461902,64.1711229946524,192.92604501607718,26.90335569363806,65.95,1.0,624.0,133.8954460621812,194.89548481173185,188.16243682408808,2.0,10.0,2.0,10.0,137.811696709677,129.52186591460145,0.939846682153987
1635,24.0,307.5416666666667,269.0,352.0,196.16946809954857,170.45454545454547,223.04832713754647,14.829833044772675,27.82608695652174,6.0,65.0,23.303254422218945,32.06515106846494,16.291805452471674,3.0,13.043478260869565,15.0,65.21739130434783,22.65939132286817,23.497657044447003,1.0369941853086249
1636,23.0,320.4347826086956,237.0,651.0,205.7696952450939,92.16589861751152,253.16455696202533,54.6222416306417,115.0909090909091,1.0,409.0,117.7292062655021,161.95538106078925,116.62716709196062,13.0,59.09090909090909,15.0,68.18181818181817,113.74405805931865,96.2240627282692,0.8459700169839853
1637,34.0,231.6764705882353,225.0,236.0,259.0295201096515,254.23728813559322,266.6666666666667,3.5801798032895555,0.7878787878787878,0.0,3.0,3.178722711226368,1.1009637651263606,0.780927963930403,0.0,0.0,0.0,0.0,0.7593917627964647,4.296196023866004,5.657417204586519
1638,31.0,231.1290322580645,213.0,258.0,260.1800134019733,232.5581395348837,281.6901408450704,12.455638135374937,7.366666666666666,0.0,21.0,11.230143767212335,9.163332727052241,5.542832173694882,0.0,0.0,1.0,3.3333333333333335,6.4567363616957785,14.085630976282172,2.1815403614501556
1639,11.0,888.7272727272727,712.0,1087.0,68.82108830231265,55.19779208831647,84.26966292134831,10.130125812110755,164.5,1.0,359.0,127.60179537066938,190.83212517812612,101.96213894273588,8.0,80.0,8.0,80.0,134.2177521790616,105.21047951606342,0.7838790160611601
1640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1641,20.0,355.8,246.0,430.0,171.18905182205015,139.53488372093022,243.90243902439025,23.220591732080173,43.1578947368421,5.0,159.0,41.95436116844865,55.568828823739885,35.963350415380035,7.0,36.84210526315789,13.0,68.42105263157895,38.691800186370884,32.4088750198985,0.8376161063530579
1642,27.0,287.5925925925926,252.0,555.0,215.52392775325293,108.10810810810811,238.0952380952381,30.833592514358205,37.92307692307692,0.0,278.0,67.79054804733772,89.23909112387567,82.38005733279049,5.0,19.230769230769234,5.0,19.230769230769234,63.10098040292758,72.04426236450041,1.1417296831913868
1643,24.0,306.6666666666667,273.0,542.0,201.92377125583914,110.7011070110701,219.78021978021977,28.19780925943067,48.608695652173914,0.0,269.0,71.38911539654661,107.2692670440789,97.77280674671478,4.0,17.391304347826086,4.0,17.391304347826086,75.85020308561172,66.400073450662,0.8754106218504991
1644,30.0,244.46666666666667,221.0,465.0,249.50157326214648,129.03225806451613,271.49321266968326,24.58000249584891,22.96551724137931,0.0,226.0,42.56413686575163,59.302264886677435,55.64266269087101,2.0,6.896551724137931,2.0,6.896551724137931,41.93257993975902,43.1682134124996,1.0294671464173133
1645,12.0,1305.0833333333333,532.0,5097.0,69.81251483301232,11.771630370806356,112.78195488721805,34.54447116249843,978.0,84.0,3999.0,1269.2941816998018,1638.254836431411,1378.4536263509194,11.0,100.0,11.0,100.0,1158.4096893001467,1332.122813438252,1.1499582796506598
1646,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1647,31.0,249.90322580645162,245.0,256.0,240.11847239941048,234.375,244.89795918367346,2.512052614644866,1.5,0.0,4.0,2.6249423956813156,1.888562063228706,1.1670771035014103,0.0,0.0,0.0,0.0,1.3352070168246486,3.441656577870605,2.5776202000911104
1648,24.0,313.25,265.0,337.0,192.32775265001115,178.04154302670622,226.41509433962264,13.043039212540318,7.565217391304348,0.0,25.0,19.777567441751867,9.518859997508835,5.907053464495735,0.0,0.0,1.0,4.3478260869565215,6.712851990961218,26.91630941762645,4.009668238457956
1649,46.0,337.10869565217394,237.0,572.0,183.70568979042935,104.8951048951049,253.16455696202533,29.67384647257636,59.53333333333333,1.0,279.0,69.96323741345866,104.68120918080548,87.07718624092284,16.0,35.55555555555556,17.0,37.77777777777778,74.02079120668866,65.58143368701576,0.8859866615569181
1650,15.0,502.1333333333333,307.0,759.0,129.4177436091477,79.05138339920948,195.43973941368077,35.81917298150488,200.5,10.0,452.0,153.77528440955032,243.84582365561587,144.02123240902844,12.0,85.71428571428571,13.0,92.85714285714286,172.30568025744128,128.15823486325533,0.7437841554136496
1651,24.0,296.9166666666667,256.0,488.0,212.24191600426556,122.95081967213115,234.375,39.15209416030913,73.08695652173913,0.0,222.0,80.5286428473781,121.55818073806397,99.31534397769116,8.0,34.78260869565217,8.0,34.78260869565217,85.95416855875925,73.93208194701941,0.860133757171749
1652,32.0,216.90625,13.0,404.0,407.6736183087033,148.5148514851485,4615.384615384615,768.1766581353506,29.06451612903226,0.0,391.0,49.9550503598146,86.087539842471,82.37229934222263,3.0,9.67741935483871,3.0,9.67741935483871,60.87256609351682,35.82402939656614,0.5885086122627177
1653,35.0,263.7142857142857,138.0,488.0,236.77318115556798,122.95081967213115,434.7826086956522,49.533805538501575,39.1764705882353,1.0,222.0,56.56052012645207,63.39883094116075,50.59552656488414,10.0,29.411764705882355,15.0,44.11764705882353,44.546329057801735,53.677381136515415,1.204978777642161
1654,20.0,348.25,188.0,671.0,191.59133461186562,89.41877794336811,319.1489361702128,61.0428585411986,136.73684210526315,32.0,351.0,124.63288194998097,164.05005654565187,93.12288303649774,15.0,78.94736842105263,19.0,100.0,115.99746868954628,128.20642115975627,1.105251887029413
1655,20.0,356.2,349.0,364.0,168.46361851105627,164.83516483516485,171.91977077363896,1.8316109167513672,5.2105263157894735,0.0,10.0,3.8743420494052243,6.177207681213422,3.408794954369604,0.0,0.0,0.0,0.0,4.36778689119213,3.295678358832267,0.7545419318598567
1656,19.0,359.89473684210526,267.0,441.0,170.82449906619058,136.05442176870747,224.7191011235955,29.012071953274866,67.83333333333333,3.0,172.0,54.40577454731775,89.50139663714751,60.08058314121323,9.0,50.0,12.0,66.66666666666666,63.22203915224422,37.507386103881984,0.5932644154922132
1657,31.0,227.8709677419355,185.0,285.0,265.05862066032137,210.52631578947367,324.3243243243243,22.05446723785796,15.5,0.0,82.0,18.943322368729074,27.359946393709667,22.931306713447597,3.0,10.0,10.0,33.33333333333333,19.341219655900133,18.347100891179274,0.9486010302138522
1658,42.0,370.23809523809524,209.0,919.0,203.48829595676457,65.28835690968444,287.08133971291863,76.73248952498119,253.53658536585365,0.0,688.0,210.64081200965848,340.2606246437087,229.74748067834994,25.0,60.97560975609756,25.0,60.97560975609756,240.4478643922197,164.94965972654336,0.6860100843211345
1659,22.0,331.54545454545456,302.0,570.0,183.75557928842116,105.26315789473684,198.67549668874173,18.094623367835872,26.61904761904762,1.0,254.0,53.7850459591806,76.0554309134369,73.00443561214358,2.0,9.523809523809524,2.0,9.523809523809524,53.77626447899848,53.31394205302736,0.991402853462392
